date,sp500,wti,eurusd
2016-09-19,-0.00187,0.694608,0.170106
2016-09-20,0.029914,1.169872,-0.062637
2016-09-21,1.085795,3.319435,-0.062676
2016-09-22,0.647884,1.684389,0.571583
2016-09-23,-0.57533,-3.847479,-0.053447
2016-09-26,-0.862492,2.756955,0.417908
2016-09-27,0.642357,-2.105341,-0.551652
2016-09-28,0.528249,5.278155,-0.071403
2016-09-29,-0.936502,1.371474,0.392087
2016-09-30,0.793633,0.0,-0.053376
2016-10-03,-0.326599,2.237972,-0.249466
2016-10-04,-0.49679,-0.266749,0.01784
2016-10-05,0.428749,2.194764,-0.142806
2016-10-06,0.048143,1.377405,-0.339984
2016-10-07,-0.325877,-1.357306,-0.017926
2016-10-11,-0.792924,1.910886,-0.846166
2016-10-12,0.114596,-1.150122,-0.434862
2016-10-13,-0.310413,0.656001,0.217667
2016-10-14,0.020162,-0.238048,-0.481316
2016-10-17,-0.304263,-0.757579,0.136457
2016-10-18,0.614146,0.658225,-0.027276
2016-10-19,0.21896,2.532278,-0.282293
2016-10-20,-0.137669,-2.512399,-0.292238
2016-10-21,-0.008406,0.594532,-0.623855
2016-10-24,0.473852,-0.853264,0.202262
2016-10-25,-0.380488,-1.465448,0.018367
2016-10-26,-0.174194,-1.425686,0.238467
2016-10-27,-0.299125,1.950092,-0.109991
2016-10-28,-0.311308,-2.01165,0.274751
2016-10-31,-0.012228,-3.95656,0.255755
2016-11-01,-0.681005,-0.363676,0.727144
2016-11-02,-0.654687,-2.913883,0.694917
2016-11-03,-0.44332,-1.467019,-0.225094
2016-11-04,-0.166753,-1.329897,0.243079
2016-11-07,2.198016,1.821298,-0.749135
2016-11-08,0.376486,0.178094,-0.036245
2016-11-09,1.101614,0.532388,-0.745933
2016-11-10,0.194886,-1.29149,-0.641204
2016-11-14,-0.151442,-3.026053,-1.471908
2016-11-15,0.745298,5.767162,0.027973
2016-11-16,-0.158354,-0.656314,-0.252042
2016-11-17,0.466539,-0.417904,-0.402717
2016-11-18,-0.238955,0.702836,-0.526911
2016-11-21,0.743369,3.842911,-0.028306
2016-11-22,0.216309,1.234971,0.197973
2016-11-23,0.080768,-2.848594,-0.54774
2016-11-25,0.390669,0.0,0.330891
2016-11-28,-0.526833,-2.29497,-0.179491
2016-11-29,0.133443,-0.813638,0.471654
2016-11-30,-0.2657,8.706658,-0.452746
2016-12-01,-0.352173,3.32402,0.528004
2016-12-02,0.039699,1.206475,0.30047
2016-12-05,0.580442,0.038677,0.532986
2016-12-06,0.340508,-1.499979,-0.05597
2016-12-07,1.307731,-2.182626,0.38184
2016-12-08,0.215708,1.966495,-1.243995
2016-12-09,0.592138,1.309252,-0.79373
2016-12-12,-0.113805,2.359822,0.614746
2016-12-13,0.651848,0.472904,0.273057
2016-12-14,-0.815032,-3.808152,0.197267
2016-12-15,0.387571,-0.215877,-2.672405
2016-12-16,-0.175217,2.003373,0.777691
2016-12-19,0.197319,0.384394,-0.114833
2016-12-20,0.363092,0.172496,-0.518385
2016-12-21,-0.246035,-1.504948,0.336296
2016-12-22,-0.186472,1.044295,0.258658
2016-12-23,0.12509,0.057698,-0.028707
2016-12-27,0.224592,1.54539,0.086096
2016-12-28,-0.839166,2.227931,-0.661968
2016-12-29,-0.029339,-0.389575,0.929348
2016-12-30,-0.464787,-0.09298,0.627438
2017-01-03,0.845077,-2.620073,-1.297233
2017-01-04,0.5706,1.704264,0.574384
2017-01-05,-0.077097,0.953011,1.157838
2017-01-06,0.35108,0.389792,-0.359203
2017-01-09,-0.355487,-3.833189,0.1514
2017-01-10,0.0,-2.199174,-0.037829
2017-01-11,0.282557,2.660093,-0.673851
2017-01-12,-0.214706,1.558967,1.559062
2017-01-13,0.184815,-1.233763,-0.38514
2017-01-17,-0.297191,0.171739,0.656663
2017-01-18,0.17622,-2.568452,-0.121626
2017-01-19,-0.361586,0.526779,-0.487989
2017-01-23,0.066683,2.649925,1.02949
2017-01-24,0.654309,-0.741801,0.083764
2017-01-25,0.799403,-0.459243,-0.055835
2017-01-26,-0.073557,2.087759,-0.681831
2017-01-27,-0.086684,-0.112761,0.187266
2017-01-30,-0.602766,-1.039609,-0.084226
2017-01-31,-0.08904,0.227747,1.052396
2017-02-01,0.029835,2.156671,-0.334076
2017-02-02,0.057013,-0.651468,0.408164
2017-02-03,0.723857,0.484353,-0.092618
2017-02-06,-0.211766,-1.497875,-0.566837
2017-02-07,0.022679,-1.558967,-0.382802
2017-02-08,0.069315,0.3443,0.16824
2017-02-09,0.573598,1.176931,-0.468034
2017-02-10,0.355972,1.591347,-0.075089
2017-02-13,0.523218,-1.647977,-0.442291
2017-02-14,0.399929,0.470944,-0.245515
2017-02-15,0.497992,-0.188111,0.188911
2017-02-16,-0.086448,0.563276,0.592748
2017-02-17,0.167717,0.0,-0.432453
2017-02-21,0.602986,1.135635,-0.595324
2017-02-22,-0.108286,-0.761873,0.037904
2017-02-23,0.04189,1.609804,0.293269
2017-02-24,0.149224,-0.903482,-0.056695
2017-02-27,0.10175,0.092567,0.415017
2017-02-28,-0.258166,-0.074047,-0.056492
2017-03-01,1.358118,-0.33389,-0.509868
2017-03-02,-0.58771,-2.235885,-0.474429
2017-03-03,0.050367,1.321273,0.360771
2017-03-06,-0.32826,-0.262862,0.321696
2017-03-07,-0.291756,-0.963453,-0.037793
2017-03-08,-0.228687,-5.561866,-0.331299
2017-03-09,0.079952,-2.191201,0.369091
2017-03-10,0.326335,-1.446306,0.762249
2017-03-13,0.036662,-0.208333,0.02812
2017-03-14,-0.338474,-1.491781,-0.234577
2017-03-15,0.833985,2.301838,-0.141011
2017-03-16,-0.162798,-0.082781,1.010866
2017-03-17,-0.131523,0.082781,0.037244
2017-03-20,-0.20119,-1.144296,0.111649
2017-03-21,-1.248562,-1.624337,0.519385
2017-03-22,0.188813,0.572581,-0.09255
2017-03-23,-0.106084,-0.615125,-0.120443
2017-03-24,-0.084436,0.636269,0.175983
2017-03-27,-0.102015,-0.593725,0.700851
2017-03-28,0.722532,2.809998,-0.276065
2017-03-29,0.108481,2.26934,-0.888566
2017-03-30,0.293074,1.663865,-0.279304
2017-03-31,-0.225756,0.476002,-0.261389
2017-04-03,-0.164352,-0.575456,-0.402754
2017-04-04,0.055944,1.461899,0.084432
2017-04-05,-0.305955,0.293743,-0.028136
2017-04-06,0.192763,1.069737,-0.093844
2017-04-07,-0.082749,1.077555,-0.329149
2017-04-10,0.06875,1.538346,-0.094242
2017-04-11,-0.143496,0.60128,0.075401
2017-04-12,-0.3767,-0.488264,-0.028269
2017-04-13,-0.683803,0.13169,0.178899
2017-04-17,0.857644,-1.077413,0.281823
2017-04-18,-0.290757,-0.30453,0.430591
2017-04-19,-0.171782,-3.827568,0.00934
2017-04-20,0.752878,-0.456576,0.475193
2017-04-21,-0.303963,-1.241257,-0.596683
2017-04-24,1.078175,-1.501956,1.411351
2017-04-25,0.607213,0.652265,0.872085
2017-04-26,-0.048576,0.0,-0.632652
2017-04-27,0.055274,-0.529641,-0.073611
2017-04-28,-0.191495,0.712326,0.28494
2017-05-01,0.173074,-0.978202,0.155913
2017-05-02,0.118841,-2.446225,-0.01833
2017-05-03,-0.127215,0.293378,0.091617
2017-05-04,0.058188,-4.800579,0.429479
2017-05-05,0.408035,1.481831,0.264081
2017-05-08,0.003751,0.496279,-0.620327
2017-05-09,-0.102579,-1.343465,-0.486173
2017-05-10,0.112998,3.09303,-0.018392
2017-05-11,-0.216518,1.114745,-0.036795
2017-05-12,-0.147952,0.041824,0.523057
2017-05-15,0.476507,2.130601,0.483909
2017-05-16,-0.068707,-0.451283,0.843504
2017-05-17,-1.834551,0.819005,0.558409
2017-05-18,0.368006,0.650409,-0.035932
2017-05-19,0.67447,1.926223,0.537636
2017-05-22,0.514685,0.969057,0.410239
2017-05-23,0.183623,0.608262,-0.338772
2017-05-24,0.248605,-0.254628,-0.205605
2017-05-25,0.443204,-4.862348,0.384049
2017-05-26,0.03105,2.058147,-0.428802
2017-05-30,-0.120529,0.100796,0.116315
2017-05-31,-0.046013,-2.737099,0.472814
2017-06-01,0.754259,0.062105,-0.195991
2017-06-02,0.370087,-1.333353,0.498133
2017-06-05,-0.121842,-0.588979,-0.17762
2017-06-06,-0.27829,1.528345,0.142121
2017-06-07,0.156711,-4.962159,-0.266643
2017-06-08,0.026711,-0.262353,-0.169242
2017-06-09,-0.083033,0.306011,-0.240996
2017-06-12,-0.097919,0.609227,0.125034
2017-06-13,0.450127,0.6702,-0.089294
2017-06-14,-0.099625,-3.553005,0.738733
2017-06-15,-0.224213,-0.71701,-1.11464
2017-06-16,0.028362,0.582961,0.375907
2017-06-19,0.831256,-1.101506,-0.304196
2017-06-20,-0.671919,-2.055336,-0.323102
2017-06-21,-0.058285,-2.004262,0.170656
2017-06-22,-0.045584,0.117633,0.044861
2017-06-23,0.155968,0.772928,0.429646
2017-06-26,0.031574,0.8827,0.0
2017-06-27,-0.810551,2.308938,0.924615
2017-06-28,0.876948,1.101258,0.564774
2017-06-29,-0.863722,0.312431,0.491574
2017-06-30,0.153207,2.508382,-0.07884
2017-07-05,0.376034,-1.997213,-0.65943
2017-07-06,-0.941297,0.904784,0.641902
2017-07-07,0.638274,-2.829642,-0.11401
2017-07-10,0.092734,0.33841,0.0
2017-07-11,-0.078303,1.475547,0.297906
2017-07-12,0.727906,0.927773,-0.166368
2017-07-13,0.18728,1.267223,-0.22811
2017-07-14,0.466264,1.015237,0.586769
2017-07-17,-0.005286,-1.102118,0.157054
2017-07-18,0.059759,0.822337,0.937181
2017-07-19,0.535827,1.497354,-0.519572
2017-07-20,-0.015362,-0.788664,1.002082
2017-07-21,-0.036797,-2.053904,0.180343
2017-07-24,-0.106425,0.934891,-0.111602
2017-07-25,0.291892,3.32016,0.120182
2017-07-26,0.028255,1.68141,-0.206115
2017-07-27,-0.09731,0.962826,0.206115
2017-07-28,-0.134209,1.356708,0.837254
2017-07-31,-0.072839,0.980694,0.610689
2017-08-01,0.24461,-2.052386,-0.228572
2017-08-02,0.049254,0.830048,0.524092
2017-08-03,-0.218598,-1.155848,0.160061
2017-08-04,0.188725,1.095346,-1.066271
2017-08-07,0.164591,-0.404286,0.288846
2017-08-08,-0.241736,-0.60951,-0.544404
2017-08-09,-0.036371,1.054135,0.204499
2017-08-10,-1.458019,-2.1401,0.025533
2017-08-11,0.127471,0.554701,0.509296
2017-08-14,0.999364,-2.531255,-0.211891
2017-08-15,-0.049894,-0.042034,-0.425135
2017-08-16,0.14191,-1.631911,-0.281582
2017-08-17,-1.55573,0.575265,0.281582
2017-08-18,-0.183707,3.178189,0.102197
2017-08-21,0.116195,-2.500651,0.560226
2017-08-22,0.989174,0.547139,-0.441127
2017-08-23,-0.345958,1.664971,0.339501
2017-08-24,-0.207659,-2.529135,-0.008473
2017-08-25,0.167144,0.864164,0.616686
2017-08-28,0.048698,-2.658317,0.830298
2017-08-29,0.084244,0.129227,0.43337
2017-08-30,0.460452,-1.082027,-0.818308
2017-08-31,0.570475,2.789282,-0.277067
2017-09-01,0.198052,0.126877,-0.134612
2017-09-05,-0.757948,2.730759,0.277439
2017-09-06,0.312387,1.022922,0.268299
2017-09-07,-0.017848,-0.061081,0.709193
2017-09-08,-0.148989,-3.439328,0.108023
2017-09-11,1.07809,1.298448,-0.641535
2017-09-12,0.335835,0.311624,0.033428
2017-09-13,0.075678,2.235761,-0.58661
2017-09-14,-0.110132,1.1295,-0.100908
2017-09-15,0.184553,0.080192,0.61229
2017-09-18,0.145481,-0.040088,-0.175754
2017-09-19,0.110967,-0.68397,0.3512
2017-09-20,0.063411,1.502583,0.150138
2017-09-21,-0.305061,0.574999,-0.434347
2017-09-22,0.064763,-0.495492,0.192348
2017-09-25,-0.22245,2.975361,-0.982334
2017-09-26,0.007209,-0.502708,-0.67728
2017-09-27,0.407684,1.060455,-0.212594
2017-09-28,0.120388,-1.002321,0.246567
2017-09-29,0.369824,0.096815,0.313706
2017-10-02,0.386652,-2.112341,-0.5773
2017-10-03,0.215653,-0.296942,0.119129
2017-10-04,0.124598,-0.876151,0.008504
2017-10-05,0.563087,1.567648,-0.460241
2017-10-06,-0.107422,-2.896437,0.221862
2017-10-10,0.051373,3.171703,0.611831
2017-10-11,0.180184,0.723861,0.363621
2017-10-12,-0.168815,-1.354157,-0.059104
2017-10-13,0.087773,1.607247,-0.025341
2017-10-16,0.174923,0.832612,-0.228359
2017-10-17,0.067227,0.019281,-0.475302
2017-10-18,0.07421,0.346421,0.178503
2017-10-19,0.032791,-1.470899,0.567389
2017-10-20,0.510385,0.66071,-0.609861
2017-10-23,-0.39804,0.540855,-0.067993
2017-10-24,0.161664,0.786726,0.034002
2017-10-25,-0.467396,-0.671208,0.305499
2017-10-26,0.127014,0.843078,-0.868017
2017-10-27,0.804055,2.840405,-1.030937
2017-10-30,-0.319758,0.351755,0.39645
2017-10-31,0.094404,0.460958,0.189052
2017-11-01,0.159081,-0.073611,-0.257887
2017-11-02,0.018995,0.422523,0.463719
2017-11-03,0.309229,1.960491,-0.480935
2017-11-06,0.127052,3.027584,-0.137836
2017-11-07,-0.018912,-0.26194,-0.198473
2017-11-08,0.144262,-0.649068,0.120856
2017-11-09,-0.376907,0.596598,0.490556
2017-11-13,0.008512,-0.684634,0.068658
2017-11-14,-0.231229,-1.956661,0.922295
2017-11-15,-0.5541,-0.703022,0.254691
2017-11-16,0.816274,-0.253577,-0.18671
2017-11-17,-0.26295,1.921927,0.229095
2017-11-20,0.127495,0.0,-0.492779
2017-11-21,0.651979,1.114563,0.0
2017-11-22,-0.075056,1.81316,0.40799
2017-11-24,0.205404,1.814808,1.239215
2017-11-27,-0.038433,-1.435431,-0.20967
2017-11-28,0.980029,-0.241255,-0.277439
2017-11-29,-0.036931,-1.232548,-0.16852
2017-11-30,0.815758,0.261666,0.336757
2017-12-01,-0.202654,1.641506,0.100806
2017-12-04,-0.10527,-1.50223,-0.521931
2017-12-05,-0.374644,0.312663,-0.236606
2017-12-06,-0.011409,-3.296905,-0.271095
2017-12-07,0.292808,1.2646,0.016965
2017-12-08,0.549119,1.143875,-0.246274
2017-12-11,0.319685,1.200119,0.348004
2017-12-12,0.154768,-1.252626,-0.654569
2017-12-13,-0.047307,-0.932203,0.315068
2017-12-14,-0.407913,0.721898,0.135939
2017-12-15,0.89343,0.507482,0.0
2017-12-18,0.534853,-0.20968,0.220507
2017-12-19,-0.323552,0.558173,0.152375
2017-12-20,-0.082825,1.038251,0.497828
2017-12-21,0.198366,0.429443,-0.07578
2017-12-22,-0.045828,-0.154387,-0.278352
2017-12-26,-0.105894,2.20722,0.236227
2017-12-27,0.079058,0.201309,0.294501
2017-12-28,0.183235,0.284495,0.419218
2017-12-29,-0.519666,1.030766,0.583968
2018-01-02,0.82691,-0.14897,0.232636
2018-01-03,0.637843,2.03319,-0.166113
2018-01-04,0.402057,0.598756,0.282228
2018-01-05,0.700918,-0.793719,-0.207443
2018-01-08,0.166094,0.389548,-0.549727
2018-01-09,0.130206,1.909404,-0.426868
2018-01-10,-0.111282,1.074939,0.301508
2018-01-11,0.7009,0.329645,0.641856
2018-01-12,0.672695,0.640477,0.786265
2018-01-16,-0.353069,-0.624807,0.93543
2018-01-17,0.937096,0.156568,-0.122584
2018-01-18,-0.161769,0.062559,0.073568
2018-01-19,0.437564,-0.910953,0.0
2018-01-22,0.803439,0.440807,-0.065392
2018-01-23,0.217204,1.233331,0.383564
2018-01-24,-0.056019,1.905698,0.91621
2018-01-25,0.060245,-0.106618,0.787849
2018-01-26,1.17716,0.985678,-0.529909
2018-01-29,-0.675471,-0.848619,-0.56511
2018-01-30,-1.095861,-1.641771,0.30717
2018-01-31,0.048882,0.278078,0.30623
2018-02-01,-0.064827,1.682769,0.433561
2018-02-02,-2.143665,-0.639174,-0.288832
2018-02-05,-4.184256,-2.035851,-0.225225
2018-02-06,1.729059,-1.096674,-0.298399
2018-02-07,-0.501415,-2.504318,-0.810969
2018-02-08,-3.825909,-0.990187,-0.350749
2018-02-09,1.482563,-3.48583,-0.098103
2018-02-12,1.381868,0.354102,0.33479
2018-02-13,0.260954,-0.134748,0.779541
2018-02-14,1.331346,2.282862,0.26657
2018-02-15,1.199684,1.276822,0.691377
2018-02-16,0.037339,0.66467,-0.320976
2018-02-20,-0.585853,0.03231,-0.758374
2018-02-21,-0.551169,-0.291168,-0.275728
2018-02-22,0.097312,1.591034,0.097403
2018-02-23,1.590125,1.267444,-0.227421
2018-02-26,1.168842,0.45551,-0.016264
2018-02-27,-1.278829,-1.372803,-0.464643
2018-02-28,-1.115782,-2.428358,-0.229039
2018-03-01,-1.341391,-0.735237,0.040938
2018-03-02,0.505876,0.343784,0.799026
2018-03-05,1.097164,2.102277,0.129849
2018-03-06,0.263532,0.079981,0.68701
2018-03-07,-0.048397,-2.345817,-0.145091
2018-03-08,0.445318,-1.58393,-0.671768
2018-03-09,1.722951,3.094803,0.097403
2018-03-12,-0.127478,-1.086174,-0.064925
2018-03-13,-0.638392,-1.081623,0.647356
2018-03-14,-0.574094,0.329002,-0.290792
2018-03-15,-0.078227,0.442442,-0.332213
2018-03-16,0.170202,1.830752,-0.33332
2018-03-19,-1.430601,-0.450524,0.398229
2018-03-20,0.14807,2.16949,-0.471546
2018-03-21,-0.184569,2.693399,-0.024451
2018-03-22,-2.548489,-1.314283,0.341769
2018-03-23,-2.118983,2.383811,0.405351
2018-03-26,2.679503,-0.472238,0.645164
2018-03-27,-1.742731,-0.428463,-0.241449
2018-03-28,-0.292087,-1.40532,-0.476557
2018-03-29,1.367573,0.882564,-0.43817
2018-04-02,-2.259059,-2.84572,-0.073215
2018-04-03,1.253593,0.569352,-0.219968
2018-04-04,1.150011,-0.094667,0.252515
2018-04-05,0.683937,0.283733,-0.505669
